"","L1","L2","L3","R1","R2","R3"
"Solyc05g050070.1|Solyc05g050070.1",0,0,0,0,0,0
"Solyc05g050080.2|Solyc05g050080.2",0,0,0,0,0,0
"Solyc05g050100.1|Solyc05g050100.1",0,0,0,0,0,0
"Solyc05g050140.1|Solyc05g050140.1",0,0,0,0,0,0
"Solyc05g050150.1|Solyc05g050150.1",0,0,0,0,0,0
"Solyc05g050160.1|Solyc05g050160.1",0,0,0,0,0,0
"Solyc05g050170.1|Solyc05g050170.1",0,0,0,0,0,0
"Solyc05g050180.1|Solyc05g050180.1",0,0,0,0,0,0
"Solyc05g050190.1|Solyc05g050190.1",0,0,0,0,0,0
"Solyc05g050250.1|Solyc05g050250.1",0,0,0,0,0,0
"Solyc05g050290.2|Solyc05g050290.2",0,0,0,0,0,0
"Solyc05g050300.2|Solyc05g050300.2",0,0,0,0,0,0
"Solyc05g050310.1|Solyc05g050310.1",0,0,0,0,0,0
"Solyc05g050350.2|Solyc05g050350.2",0,0,0,100.01448125546,200.429479496438,112.780185402969
"Solyc05g050400.3|Solyc05g050400.3",0,0,0,0,0,0
"Solyc05g050408.1|Solyc05g050408.1",0,0,0,0,0,0
"MSTRG.10180",0,0,0,7926.99810277116,9433.30264886506,9347.22176619804
"MSTRG.10181|Solyc05g050430.1",0,0,0,957.281463445114,1177.39202091625,1007.69095657553
"MSTRG.10181|Solyc05g050420.1",0,0,0,54.4296496628352,0,78.9461297820781
"MSTRG.10182|Solyc05g050432.1",0,0,0,0,0.524684501299575,0.563900927014843
"Solyc05g050434.1|Solyc05g050434.1",0,0,0,0,0,0
"Solyc05g050438.1|Solyc05g050438.1",0,0,0,0,0,0
"Solyc05g050470.1|Solyc05g050470.1",0,0,0,0,0,0
"Solyc05g050480.1|Solyc05g050480.1",0,0,0,0,2.0987380051983,2.81950463507422
"Solyc05g050510.3|Solyc05g050510.3",0,0,0,53.0689084212643,35.6785460883711,50.7510834313359
"Solyc05g050590.3|Solyc05g050590.3",0,0,0,0,0,0
"Solyc05g050640.1|Solyc05g050640.1",0,0,0,0,0,0
"Solyc05g050650.2|Solyc05g050650.2",0,0,0,0,0,0
"Solyc05g050670.2|Solyc05g050670.2",0,0,0,0,0,0
"Solyc05g050690.2|Solyc05g050690.2",0,8.82240011134926,0,0,0,0
"MSTRG.10193|Solyc05g050730.1",0,0,0,536.132049178927,572.430790917837,627.621731767521
"Solyc05g050760.1|Solyc05g050760.1",0,0,0,0,0,0
"MSTRG.10204|Solyc05g050780.3",0,0,0,1317.8778924614,1267.11307063847,1205.62018195774
"MSTRG.10210|Solyc05g050860.1",0,0,0,0,0,0
"MSTRG.10211|Solyc05g050870.3",0,0,0,810.321409355459,1283.37829017876,1396.78259621577
"MSTRG.10207|Solyc05g050890.2",0,0,0,157.845984022222,404.007066000673,468.601670349335
"Solyc05g051080.2|Solyc05g051080.2",0,0,0,0,0,0
"Solyc05g051090.1|Solyc05g051090.1",0,0,0,0,0,0
"Solyc05g051100.2|Solyc05g051100.2",0,0,0,0,0,0
"Solyc05g051110.2|Solyc05g051110.2",0,0,0,0,0,0
"Solyc05g051120.1|Solyc05g051120.1",0,0,0,0,0,0
"Solyc05g051130.2|Solyc05g051130.2",0,0,0,0,0,0
"Solyc05g051140.2|Solyc05g051140.2",0,0,0,0,0,0
"Solyc05g051145.1|Solyc05g051145.1",0,0,0,0,0,0
"Solyc05g051150.1|Solyc05g051150.1",0,0,0,0,0,0
"Solyc05g051160.1|Solyc05g051160.1",0,0,0,0,0,0
"MSTRG.10227|Solyc05g051180.2",0,0,0,253.778241552969,153.732558880776,175.373188301616
"Solyc05g051190.1|Solyc05g051190.1",0,0,0,2.72148248314176,0,0
"Solyc05g051260.3|Solyc05g051260.3",0,0,0,0,4.1974760103966,0
"Solyc05g051300.1|Solyc05g051300.1",0,0,0,0,0,0
"Solyc05g051320.2|Solyc05g051320.2",0,0,0,0,0,6.20291019716328
"MSTRG.10239|Solyc05g051350.2",0,0,0,162.60857836772,278.607470190075,187.779008695943
"Solyc05g051390.3|Solyc05g051390.3",0,0,16.1389635934376,0,0,2.25560370805937
"Solyc05g051420.2|Solyc05g051420.2",0,0,0,2.72148248314176,4.1974760103966,0
"Solyc05g051440.1|Solyc05g051440.1",0,0,0,0,0,2.81950463507422
"Solyc05g051470.2|Solyc05g051470.2",0,0,0,0,0,0
"Solyc05g051540.2|Solyc05g051540.2",0,0,0,10.885929932567,3.14810700779745,9.58631575925234
"MSTRG.10256|Solyc05g051550.2",0,0,0,274.189360176532,290.150529218665,179.32049479072
"Solyc05g051583.1|Solyc05g051583.1",0,0,0,17.6896361404214,17.8392730441856,26.5033435696976
"Solyc05g051610.2|Solyc05g051610.2",0,0,0,104.777075600958,117.529328291105,155.072754929082
"Solyc05g051615.1|Solyc05g051615.1",0,0,0,0,7.34558301819405,11.8419194673117
"MSTRG.10266|Solyc05g051650.1",0,0,0,25.1737129690613,49.8450276234597,46.803776942232
"MSTRG.10281",0,0,0,235.408234791762,235.583341083509,321.987429325476
"MSTRG.10283|Solyc05g051810.1",0,0,0,374.884212052778,339.995556842125,426.873001750236
"MSTRG.10282",0,0,0,2445.25201110287,1895.68510319537,2781.15937203721
"MSTRG.10284",0,0,0,1537.63760297509,1273.40928465407,1540.57733260455
"Solyc05g051820.3|Solyc05g051820.3",0,0,0,12.9270417949234,0,15.7892259564156
"Solyc05g051830.3|Solyc05g051830.3",0,0,0,0,0,0
"Solyc05g051890.1|Solyc05g051890.1",0,8.82240011134926,6.05211134753908,35.3792722808429,30.4317010753754,54.134488993425
"Solyc05g051930.2|Solyc05g051930.2",0,0,0,0,0,0
"MSTRG.10293|Solyc05g051940.3",0,0,0,754.531018451053,636.966984577684,734.199006973326
"Solyc05g051950.1|Solyc05g051950.1",0,0,0,0,0,4.51120741611875
"Solyc05g051960.1|Solyc05g051960.1",0,0,0,0,7.34558301819405,4.51120741611875
"Solyc05g052055.1|Solyc05g052055.1",0,0,0,0,0,0
"Solyc05g052060.1|Solyc05g052055.1",0,0,0,0,0,0
"Solyc05g052080.1|Solyc05g052080.1",0,0,0,0,0,0
"Solyc05g052110.3|Solyc05g052110.3",0,0,0,0,0,0
"Solyc05g052120.3|Solyc05g052120.3",0,0,0,0,0,0
"Solyc05g052330.2|Solyc05g052330.2",0,0,0,0,0,0
"Solyc05g052390.3|Solyc05g052390.3",0,0,0,5.44296496628352,0,3.9473064891039
"MSTRG.10329|Solyc05g052400.3",0,0,0,3022.20629752893,2062.53477460863,2692.06302556886
"MSTRG.10330|Solyc05g052365.1",0,0,0,0,9.44432102339236,6.76681112417812
"MSTRG.10328|Solyc05g052420.2",0,0,0,442.240903510536,325.829075307036,460.143156444112
"MSTRG.10335",0,0,0,249.696017828257,254.996667631594,276.875355164288
"Solyc05g052530.2|Solyc05g052530.2",0,0,0,0,0,0
"Solyc05g052540.2|Solyc05g052540.2",0,0,0,79.6033626318965,90.245734223527,75.562724219989
"MSTRG.10351|Solyc05g052680.1",0,5.88160007423284,6.05211134753908,232.68675230862,223.515597553619,209.771144849522
"Solyc05g052740.1|Solyc05g052740.1",0,0,0,0,0,0
"Solyc05g052900.3|Solyc05g052900.3",0,5.88160007423284,0,106.137816842529,101.264108750818,108.26897798685
"MSTRG.10380|Solyc05g053020.3",0,0,0,915.098484956417,738.231093328503,810.32563212033
"Solyc05g053030.1|Solyc05g053030.1",0,0,0,78.922992011111,42.4994446052656,72.7432195849148
"Solyc05g053050.1|Solyc05g053050.1",0,8.82240011134926,0,4.08222372471264,3.14810700779745,2.25560370805937
"Solyc05g053110.2|Solyc05g053110.2",0,0,12.1042226950782,0,0,0
"Solyc05g053450.3|Solyc05g053450.3",0,0,0,0,0,0
"Solyc05g053460.1|Solyc05g053460.1",0,0,0,0,0,0
"Solyc05g053530.1|Solyc05g053530.1",0,0,0,2.72148248314176,0,0
"Solyc05g053555.1|Solyc05g053555.1",0,0,0,0,0,0
"Solyc05g053560.3|Solyc05g053560.3",0,0,0,0,0,0
"Solyc05g053565.1|Solyc05g053565.1",0,0,0,0,0,0
"MSTRG.10428|Solyc05g053610.2",0,0,0,35753.4761222749,31774.368714201,24882.692305457
"MSTRG.10424|Solyc05g053620.3",0,0,0,3596.43910147184,2818.60514098132,2944.69064087151
"Solyc05g053630.1|Solyc05g053630.1",0,0,0,0,0,0
"Solyc05g053640.1|Solyc05g053640.1",0,0,0,0,0,0
"Solyc05g053680.1|Solyc05g053680.1",0,0,0,0,0,5.63900927014843
"Solyc05g053700.2|Solyc05g053700.2",0,0,0,0,0,0
"Solyc05g053750.2|Solyc05g053750.2",0,0,0,0,0,0
"MSTRG.10445|Solyc05g053860.3",0,0,0,292.559366937739,489.530639712504,292.100680193689
"Solyc05g053910.1|Solyc05g053910.1",0,0,0,0,0,3.9473064891039
"Solyc05g053920.1|Solyc05g053920.1",0,0,0,0,0,0
"MSTRG.10453|Solyc05g054050.3",0,17.6448002226985,0,1849.24734729483,1725.6873247743,1841.13652670346
"MSTRG.10468",0,0,0,72.7996564240421,50.3697121247592,80.0739316361078
"Solyc05g054270.2|Solyc05g054270.2",0,0,0,0,0,6.20291019716328
"Solyc05g054280.1|Solyc05g054280.1",0,0,0,0,0,0
"Solyc05g054290.1|Solyc05g054290.1",0,0,0,2.04111186235632,0,0
"Solyc05g054295.1|Solyc05g054295.1",0,0,0,0,0,0
"Solyc05g054300.2|Solyc05g054300.2",0,0,0,0,0,0
"Solyc05g054360.3|Solyc05g054360.3",0,0,14.1215931442579,7.48407682863984,4.1974760103966,11.8419194673117
"MSTRG.10483",0,0,0,104.777075600958,122.776173304101,67.1042103147664
"MSTRG.10484",0,0,0,3024.24740939128,2819.12982548262,2209.36383204416
"MSTRG.10485",0,0,0,464.01276337567,471.691366668318,365.407800705619
"Solyc05g054380.2|Solyc05g054380.2",0,0,0,21.0914892443486,3.67279150909703,5.07510834313359
"Solyc05g054440.3|Solyc05g054440.3",0,17.6448002226985,0,0,0,0
"MSTRG.10493|Solyc05g054470.3",0,0,0,5861.39289806657,4796.14102637942,6011.74778290525
"Solyc05g054655.1|Solyc05g054655.1",0,0,0,0,0,0
"Solyc05g054660.1|Solyc05g054660.1",0,0,0,1.36074124157088,1.57405350389873,0
"MSTRG.10541|Solyc05g055020.3",0,23.5264002969314,0,1524.71056118017,1328.50115729052,1579.48649656858
"MSTRG.10543|Solyc05g055030.2",0,0,6.05211134753908,314.331226802873,457.52488513323,422.925695261133
"Solyc05g055050.2|Solyc05g055050.2",0,0,0,4.76259434549808,0,1.69170278104453
"MSTRG.10547|Solyc05g055080.1",0,0,0,146.960054089655,66.1102471637465,306.19820336906
"Solyc05g055100.2|Solyc05g055100.2",0,0,0,0,0,0
"Solyc05g055105.1|Solyc05g055105.1",0,0,0,0,0,0
"Solyc05g055190.1|Solyc05g055190.1",0,0,0,12.2466711741379,32.0057545792741,34.9618574749203
"MSTRG.10566|Solyc05g055320.3",0,0,0,1192.00932761609,1259.24280311898,1765.57380248347
"Solyc05g055347.1|Solyc05g055347.1",0,0,0,0,0,0
"Solyc05g055370.1|Solyc05g055370.1",0,0,0,2.72148248314176,4.72216051169618,9.02241483223749
"Solyc05g055415.1|Solyc05g055415.1",0,0,0,0,0,0
"Solyc05g055490.2|Solyc05g055490.2",0,0,0,2.72148248314176,1.57405350389873,7.33071205119296
"Solyc05g055500.1|Solyc05g055500.1",0,0,0,26.5344542106322,24.1354870597805,59.7734982635734
"Solyc05g055563.1|Solyc05g055563.1",0,0,0,0,0,2.25560370805937
"Solyc05g055567.1|Solyc05g055567.1",0,0,0,0,0,0
"Solyc05g055580.2|Solyc05g055580.2",0,0,0,0,0,0
"Solyc05g055585.1|Solyc05g055585.1",0,0,0,0,0,0
"Solyc05g055590.2|Solyc05g055590.2",0,0,0,0,3.67279150909703,0
"Solyc05g055620.1|Solyc05g055620.1",0,0,0,0,0,0
"Solyc05g055660.3|Solyc05g055660.3",0,0,0,0,0,0
"Solyc05g055710.3|Solyc05g055710.3",0,0,0,0,0,0
"Solyc05g055720.1|Solyc05g055720.1",0,0,0,0,0,0
"Solyc05g055900.2|Solyc05g055900.2",0,0,0,5.44296496628352,6.2962140155949,6.20291019716328
"Solyc05g055905.1|Solyc05g055905.1",0,0,0,12.2466711741379,12.0677435298902,18.044829664475
"Solyc05g056360.2|Solyc05g056360.2",0,0,0,0,0,0
"Solyc06g005010.1|Solyc06g005010.1",0,0,0,0,0,0
"Solyc06g005020.2|Solyc06g005020.2",0,0,0,0,0,0
"Solyc06g005030.1|Solyc06g005030.1",0,0,0,0,0,0
"MSTRG.10672|Solyc06g005040.1",0,0,0,2.72148248314176,4.72216051169618,7.33071205119296
"MSTRG.10675|Solyc06g005090.3",0,0,0,143.558200985728,153.207874379476,126.313807651325
"Solyc06g005100.3|Solyc06g005100.3",0,0,0,0,0,0
"Solyc06g005115.1|Solyc06g005115.1",0,0,0,0,0,0
"Solyc06g005180.1|Solyc06g005180.1",0,30.8784003897224,26.225815839336,0,0,0
"Solyc06g005210.2|Solyc06g005210.2",0,0,0,0,0,0
"Solyc06g005240.3|Solyc06g005240.3",0,0,8.06948179671878,12.2466711741379,4.1974760103966,8.45851390522265
"MSTRG.10697|Solyc03g082800.2",0,0,4.03474089835939,17.6896361404214,29.9070165740758,35.5257584019351
"MSTRG.10703|Solyc06g005460.1",0,0,0,0,2.0987380051983,0
"MSTRG.10705|Solyc06g005475.1",0,0,0,0,2.0987380051983,0
"Solyc06g005530.1|Solyc06g005530.1",0,0,0,0,0,0
"Solyc06g005575.1|Solyc06g005575.1",0,0,0,0,0,0
"Solyc06g005580.3|Solyc06g005580.3",0,0,0,0,0,0
"Solyc06g005660.2|Solyc06g005660.2",0,5.88160007423284,0,21.0914892443486,18.3639575454851,3.38340556208906
"Solyc06g005760.1|Solyc06g005760.1",0,0,0,0,7.34558301819405,4.51120741611875
"Solyc06g005817.1|Solyc06g005817.1",0,0,0,2.72148248314176,1.57405350389873,7.33071205119296
"Solyc06g005870.1|Solyc06g005870.1",0,0,0,0,1.04936900259915,0
"Solyc06g005920.2|Solyc06g005920.2",0,0,0,0,0,0
"Solyc06g005930.2|Solyc06g005930.2",0,0,0,0,0,0
"Solyc06g005960.3|Solyc06g005960.3",0,0,0,0,0,0
"Solyc06g007115.1|Solyc06g007115.1",0,0,0,2.72148248314176,0,2.25560370805937
"Solyc06g007230.1|Solyc06g007230.1",0,0,0,16.3288948988506,27.8082785688775,51.3149843583507
"MSTRG.10771|Solyc06g007390.3",0,0,0,208.87378058113,147.96102936648,209.771144849522
"MSTRG.10769|Solyc06g007420.1",0,0,0,197.987850648563,184.688944457451,188.342909622958
"Solyc06g007450.2|Solyc06g007450.2",0,0,0,0,0,0
"Solyc06g007500.2|Solyc06g007500.2",0,0,0,7.48407682863984,5.24684501299575,9.58631575925234
"Solyc06g007550.1|Solyc06g007550.1",0,0,0,0,0,0
"Solyc06g007650.2|Solyc06g007650.2",0,0,0,74.8407682863984,36.2032305896707,74.9988232929742
"Solyc06g007860.1|Solyc06g007860.1",0,0,0,0,0,0
"Solyc06g007880.1|Solyc06g007880.1",0,13.2336001670239,0,2.72148248314176,2.0987380051983,0
"Solyc06g007900.1|Solyc06g007900.1",0,0,0,0,0,0
"Solyc06g007920.2|Solyc06g007920.2",0,0,0,0,0,0
"Solyc06g008060.1|Solyc06g008060.1",0,0,0,0,0,0
"Solyc06g008540.1|Solyc06g008540.1",0,0,0,0,1.57405350389873,0
"Solyc06g008550.1|Solyc06g008550.1",0,0,0,0,0,0
"MSTRG.10858",0,0,0,76.8818801487547,45.1228671117635,60.9013001176031
"Solyc06g008570.1|Solyc06g008570.1",0,0,0,3.4018531039272,2.0987380051983,0
"Solyc06g008630.3|Solyc06g008630.3",0,0,0,0,0,0
"Solyc06g008640.2|Solyc06g008640.2",0,0,0,0,0,0
"Solyc06g008650.3|Solyc06g008650.3",0,0,0,0,0,0
"Solyc06g008660.3|Solyc06g008660.3",0,0,0,0,0,0
"Solyc06g008663.1|Solyc06g008663.1",0,0,0,0,0,0
"Solyc06g008680.3|Solyc06g008680.3",0,0,0,0,0,0
"Solyc06g008715.1|Solyc06g008715.1",0,0,0,0,0,0
"Solyc06g008830.1|Solyc06g008830.1",0,0,0,2.72148248314176,0,0
"Solyc06g008910.2|Solyc06g008910.2",0,0,0,0,0,0
"Solyc06g009000.1|Solyc06g009000.1",0,0,0,7.48407682863984,2.62342250649788,6.20291019716328
"MSTRG.10886|Solyc06g009010.1",0,0,0,146.960054089655,114.381221283307,94.7353557384937
"Solyc06g009080.2|Solyc06g009080.2",0,0,0,0,0.524684501299575,0
"Solyc06g009090.1|Solyc06g009090.1",0,0,0,0,2.0987380051983,0
"Solyc06g009100.1|Solyc06g009100.1",0,0,0,0,0,0
"Solyc06g009180.2|Solyc06g009180.2",0,5.88160007423284,0,8.84481807021072,3.67279150909703,12.9697213213414
"MSTRG.10900",0,0,0,328.619009839368,293.298636226463,235.14668656519
"Solyc06g009200.3|Solyc06g009200.3",0,0,0,24.4933423482758,22.0367490545822,22.5560370805937
"Solyc06g009250.1|Solyc06g009250.1",0,0,0,0,0,0
"Solyc06g009310.1|Solyc06g009310.1",0,0,0,0,0,0
"Solyc06g009410.2|Solyc06g009410.2",0,0,0,0,0,0
"Solyc06g009415.1|Solyc06g009415.1",0,0,0,0,0,0
"Solyc06g009430.2|Solyc06g009430.2",0,0,0,0,0,0
"Solyc06g009440.2|Solyc06g009440.2",0,0,0,0,0,0
"Solyc06g009450.1|Solyc06g009450.1",0,0,0,0,0,0
"Solyc06g009480.2|Solyc06g009480.2",0,0,0,0,0,2.81950463507422
"Solyc06g009540.1|Solyc06g009540.1",0,0,0,0,0,0
"Solyc06g009533.1|Solyc06g009533.1",0,0,0,0,0,0
"Solyc06g009550.3|Solyc06g009550.3",0,0,0,0,0,0
"Solyc06g009537.1|Solyc06g009537.1",0,0,0,0,0,0
"Solyc06g009560.2|Solyc06g009560.2",0,0,0,0,0,0
"Solyc06g009570.1|Solyc06g009570.1",0,0,0,0,0,0
"Solyc06g009590.1|Solyc06g009590.1",0,0,0,0,0,0
"Solyc06g009600.1|Solyc06g009600.1",0,0,0,2.72148248314176,3.67279150909703,2.81950463507422
"Solyc06g009610.1|Solyc06g009610.1",0,7.35200009279105,0,56.4707615251915,69.7830386728435,66.5403093877515
"Solyc06g009693.1|Solyc06g009693.1",0,0,0,0,0,0
"Solyc06g009695.1|Solyc06g009695.1",0,0,0,0,0,0
"Solyc06g009697.1|Solyc06g009697.1",0,0,0,0,0,0
"Solyc06g009765.1|Solyc06g009765.1",0,0,0,0,0,0
"Solyc06g009825.1|Solyc06g009825.1",0,0,0,0,0,0
"Solyc06g009850.2|Solyc06g009850.2",0,0,0,0,0,0
"Solyc06g009860.1|Solyc06g009860.1",0,0,0,0,1.04936900259915,0
"Solyc06g009863.1|Solyc06g009863.1",0,0,0,0,0,0
"Solyc06g009865.1|Solyc06g009865.1",0,0,0,0,0,0
"Solyc06g009867.1|Solyc06g009867.1",0,0,0,0,0,0
"Solyc06g009870.1|Solyc06g009870.1",0,0,0,0,0,0
"Solyc06g009880.1|Solyc06g009880.1",0,0,0,0,0,0
"Solyc06g009890.2|Solyc06g009890.2",0,0,0,8.16444744942528,3.14810700779745,0
"Solyc06g009893.1|Solyc06g009893.1",0,0,0,0,0,0
"Solyc06g009897.1|Solyc06g009897.1",0,0,0,0,0,0
"Solyc06g009920.1|Solyc06g009920.1",0,0,0,0,0,0
"Solyc06g009930.1|Solyc06g009930.1",0,0,0,0,0,0
"Solyc06g009950.1|Solyc06g009950.1",0,0,0,0,0,0
"Solyc06g009980.1|Solyc06g009980.1",0,0,0,0,0,0
"Solyc06g010010.2|Solyc06g010010.2",0,0,0,25.1737129690613,25.1848560623796,25.375541715668
"Solyc06g010020.1|Solyc06g010020.1",0,0,0,0,0,0
"Solyc06g010065.1|Solyc06g010065.1",0,0,0,0,0,0
"Solyc06g010100.2|Solyc06g010100.2",0,0,0,0,0,0
"Solyc06g010110.1|Solyc06g010110.1",0,0,0,0,0,0
"Solyc06g010120.1|Solyc06g010120.1",0,0,0,0,0,0
"Solyc06g010130.1|Solyc06g010130.1",0,0,0,0,0,0
"Solyc06g010140.1|Solyc06g010140.1",0,0,0,0,0,0
"Solyc06g010145.1|Solyc06g010145.1",0,0,0,0,0,0
"Solyc06g010180.1|Solyc06g010180.1",0,0,0,0,0,0
"Solyc06g010190.2|Solyc06g010190.2",0,0,0,0,0,0
"Solyc06g010270.1|Solyc06g010270.1",0,0,0,0,0,0
"Solyc06g011270.1|Solyc06g011270.1",0,0,0,2.04111186235632,0,2.25560370805937
"Solyc06g011290.2|Solyc06g011290.2",0,0,0,0,0,0
"Solyc06g011320.1|Solyc06g011320.1",0,0,0,0,0,0
"Solyc06g011330.2|Solyc06g011330.2",0,0,0,0,0,0
"Solyc06g011340.1|Solyc06g011340.1",0,0,0,0,0,0
"Solyc06g011360.1|Solyc06g011360.1",0,0,0,0,0,0
"Solyc06g011410.1|Solyc06g011410.1",0,0,0,0,0,0
"Solyc06g011378.1|Solyc06g011378.1",0,0,0,0,0,0
"Solyc06g011440.1|Solyc06g011440.1",0,0,0,21.0914892443486,8.91963652209278,25.375541715668
"Solyc06g011460.1|Solyc06g011460.1",0,0,0,2.04111186235632,0,0
"Solyc06g011480.2|Solyc06g011480.2",0,0,0,0,0,0
"Solyc06g011490.3|Solyc06g011490.3",0,0,0,0,0,0
"Solyc06g011495.1|Solyc06g011495.1",0,0,0,0,0,0
"Solyc06g011500.2|Solyc06g011500.2",0,0,0,0,0,0
"Solyc06g011510.1|Solyc06g011510.1",0,0,0,0,0,0
"Solyc06g011520.3|Solyc06g011520.3",0,0,0,0,0,0
"Solyc06g011590.2|Solyc06g011590.2",0,0,0,0,0,0
"Solyc06g011610.1|Solyc06g011610.1",0,0,0,0,0,0
"Solyc06g011620.1|Solyc06g011620.1",0,13.2336001670239,0,1.36074124157088,0,5.07510834313359
"Solyc06g011630.1|Solyc06g011630.1",0,0,0,0,0,0
"Solyc06g011640.1|Solyc06g011640.1",0,0,0,0,0,0
"Solyc06g011650.1|Solyc06g011650.1",0,0,0,0,0,0
"Solyc06g011660.2|Solyc06g011660.2",0,0,0,0,0,0
"Solyc06g011663.1|Solyc06g011663.1",0,0,0,0,0,0
"Solyc06g011667.1|Solyc06g011667.1",0,0,0,0,0,0
"Solyc06g025420.1|Solyc06g025420.1",0,0,0,0,0,0
"Solyc06g025425.1|Solyc06g025425.1",0,0,0,0,0,0
"Solyc06g025415.1|Solyc06g025415.1",0,0,0,0,0,0
"Solyc06g024410.2|Solyc06g024410.2",0,0,0,0,0,0
"Solyc06g024415.1|Solyc06g024415.1",0,0,0,0,0,0
"Solyc06g024400.1|Solyc06g024400.1",0,0,0,0,0,0
"Solyc06g024380.1|Solyc06g024380.1",0,0,0,0,0,0
"Solyc06g024386.1|Solyc06g024386.1",0,0,0,0,0,0
"Solyc06g024370.1|Solyc06g024370.1",0,0,0,0,0,0
"Solyc06g024375.1|Solyc06g024375.1",0,0,0,0,0,0
"Solyc06g024340.2|Solyc06g024340.2",0,0,0,0,0,0
"Solyc06g024320.1|Solyc06g024320.1",0,0,0,0,0,0
"Solyc06g024325.1|Solyc06g024325.1",0,0,0,0,0,0
"Solyc06g024310.1|Solyc06g024310.1",0,0,0,0,11.5430590285907,6.20291019716328
"Solyc06g024240.1|Solyc06g024240.1",0,0,0,0,0,0
"Solyc06g024230.1|Solyc06g024230.1",0,0,0,0,0,0
"Solyc06g024200.1|Solyc06g024200.1",0,0,0,0,0,0
"Solyc06g024203.1|Solyc06g024203.1",0,0,0,0,0,0
"Solyc06g024207.1|Solyc06g024207.1",0,0,0,0,0,0
"Solyc06g016670.1|Solyc06g016670.1",0,0,0,0,0,0
"Solyc06g016680.1|Solyc06g016680.1",0,0,0,0,0,0
"Solyc06g016690.1|Solyc06g016690.1",0,0,0,0,0,0
"Solyc06g016695.1|Solyc06g016695.1",0,0,0,0,0,0
"Solyc06g016700.1|Solyc06g016700.1",0,0,0,0,0,0
"Solyc06g016710.1|Solyc06g016710.1",0,0,0,0,0,0
"Solyc06g016720.2|Solyc06g016720.2",0,0,0,0,0,0
"Solyc06g016730.1|Solyc06g016730.1",0,0,0,0,0,0
"Solyc06g016765.1|Solyc06g016765.1",0,0,0,0,0,0
"Solyc06g016780.1|Solyc06g016780.1",0,0,0,0,0,0
"Solyc06g016800.2|Solyc06g016800.2",0,0,0,0,2.62342250649788,0
"Solyc06g017860.2|Solyc06g017860.2",0,0,0,0,0,0
"Solyc06g017863.1|Solyc06g017863.1",0,0,0,0,1.57405350389873,0
"Solyc06g017867.1|Solyc06g017867.1",0,0,0,0,0,0
"Solyc06g017870.1|Solyc06g017870.1",0,0,0,0,2.0987380051983,0
"Solyc06g017890.1|Solyc06g017890.1",0,0,0,0,0,0
"Solyc06g017910.1|Solyc06g017910.1",0,0,0,0,0,0
"Solyc06g017920.1|Solyc06g017920.1",0,0,0,0,0,0
"Solyc06g017930.1|Solyc06g017930.1",0,0,0,0,0,0
"Solyc06g017940.1|Solyc06g017940.1",0,0,0,0,0,0
"Solyc06g018001.1|Solyc06g018001.1",0,0,0,0,0,0
"Solyc06g018002.1|Solyc06g018002.1",0,0,0,0,0,0
"Solyc06g018003.1|Solyc06g018003.1",0,0,0,0,0,0
"Solyc06g018006.1|Solyc06g018006.1",0,0,0,0,0,0
"Solyc06g018008.1|Solyc06g018008.1",0,0,0,0,0,0
"Solyc06g018090.1|Solyc06g018090.1",0,0,0,0,0,0
"Solyc06g018115.1|Solyc06g018115.1",0,0,0,0,0,0
"Solyc06g019120.1|Solyc06g019120.1",0,0,0,0,0,0
"Solyc06g019140.2|Solyc06g019140.2",0,0,0,0,0,0
"Solyc06g019150.1|Solyc06g019150.1",0,0,0,0,0,0
"Solyc06g019160.1|Solyc06g019160.1",0,0,0,0,0,0
"Solyc06g019178.1|Solyc06g019178.1",0,0,0,0,0,0
"Solyc06g019190.1|Solyc06g019190.1",0,0,0,0,0,0
"Solyc06g030440.1|Solyc06g030440.1",0,0,0,0,0,0
"Solyc06g030520.1|Solyc06g030520.1",0,0,0,0,0,0
"Solyc06g030550.1|Solyc06g030550.1",0,0,0,0,0,0
"Solyc06g030600.1|Solyc06g030600.1",0,0,0,0,0,0
"Solyc06g030610.1|Solyc06g030610.1",0,0,0,0,0,0
"Solyc06g030620.2|Solyc06g030620.2",0,0,0,0,0,0
"Solyc06g030630.1|Solyc06g030630.1",0,0,0,0,0,0
"Solyc06g030633.1|Solyc06g030633.1",0,0,0,0,0,0
"Solyc06g030640.1|Solyc06g030640.1",0,0,0,0,0,0
"Solyc06g030645.1|Solyc06g030645.1",0,0,0,0,0,0
"Solyc06g030650.1|Solyc06g030650.1",0,0,0,0,0,0
"Solyc06g030652.1|Solyc06g030652.1",0,0,0,0,0,0
"Solyc06g030654.1|Solyc06g030654.1",0,0,0,0,0,0
"Solyc06g030656.1|Solyc06g030656.1",0,0,0,0,0,0
"Solyc06g030658.1|Solyc06g030658.1",0,0,0,0,0,0
"Solyc06g031660.2|Solyc06g031660.2",0,0,0,0,0,0
"Solyc06g031665.1|Solyc06g031665.1",0,0,0,0,0,0
"Solyc06g031670.2|Solyc06g031670.2",0,0,0,0,3.67279150909703,5.07510834313359
"MSTRG.10985",0,4.41120005567463,24.2084453901563,185.06080885364,162.652195402868,147.178141950874
"Solyc06g031740.2|Solyc06g031740.2",0,0,0,0,0,0
"Solyc06g032740.1|Solyc06g032740.1",0,0,0,0,0,0
"Solyc06g032745.1|Solyc06g032745.1",0,0,0,0,0,0
"Solyc06g033780.1|Solyc06g033780.1",0,0,0,0,0,0
